category_id,activity_value,activity_unit,ef_value,calculated_co2e,intensity,data_quality,region,is_anomaly,anomaly_type,log_activity,log_co2e,log_ef,log_intensity,co2e_check_ratio,log_co2e_check
6,1932650.53,2,0.076243,147.3517,7.62433e-05,2,1,1,magnitude_spike,14.47440346775392,4.999585806057758,0.07347627267361134,7.624039362732925e-05,1.000004245921604,4.245912590185038e-06
4,20879.1476,1,1.05599,22.048175,0.0010559902,0,3,0,none,9.946554110937107,3.1375865906031066,0.7207574837678606,0.0010554330345550877,1.0000001780544967,1.7805448085057345e-07
4,17350052.950000003,1,0.390511,6775.3915,0.0003905113,1,1,1,magnitude_spike,16.669106173862392,8.82120001211266,0.32967130548403684,0.0003904350703073447,1.0000007338979744,7.338977050890637e-07
7,3297.9034762860892,7,0.049528,0.16333856337349745,4.9528e-05,0,1,1,unit_error_km_vs_tonne_km,8.101345412324063,0.15129394327265108,0.04834053929379165,4.952677352910426e-05,0.9999999993877746,-6.122253816895949e-10
4,17045.9034,1,0.338916,5.777134,0.0003389163,2,3,0,none,9.74372384744865,1.913554298719306,0.2918603313580927,0.00033885888084395614,1.0000007967946163,7.967942988461273e-07
4,25086.1006,1,1.054323,26.448865,0.0010543235,2,4,0,none,10.130109072698842,3.312324819195409,0.7199463532814973,0.0010537680913313347,1.0000004596420977,4.5964199208114277e-07
4,13298.0624,1,0.249692,3.320419,0.0002496919,1,3,0,none,9.495448815484266,1.4633523882934618,0.22289712095274225,0.00024966073216566644,0.9999997600060087,-2.3999402014522787e-07
1,415.6028,0,2414.599116,1003.514212,2.4145991162,2,2,0,none,6.032133249879657,6.912259332487406,7.789702616479051,1.2280600970252313,1.0000000583078725,5.830787083034601e-08
7,9606.5397,2,0.049215,0.472784,4.92148e-05,1,0,0,none,9.170303454618855,0.3871544872166673,0.04804226551532467,4.921358899146335e-05,0.9999960839870855,-3.916020582094094e-06
3,10297.6709,3,0.990617,10.201043,0.0009906165,0,0,0,none,9.239770127056548,2.4160068989651853,0.688444640932011,0.0009901261632720149,0.9999995241620891,-4.7583802406248995e-07
4,27714.833,1,0.826965,22.919203,0.0008269652,0,4,0,none,10.229759117328628,3.174681609129334,0.6026561201242476,0.0008266234526747797,1.0000002673765158,2.673764800716698e-07
3,6834.2537,3,1.890292,12.918737,0.0018902923,1,2,0,none,8.829848866245355,2.633235918031187,1.0613575350826232,0.0018885079457904375,1.000000147446293,1.4744628208273161e-07
6,37978.2473,2,0.175403,6.661485,0.0001754026,0,3,0,none,10.544795165844457,2.0362058291930234,0.16161106751576942,0.00017538721876253637,0.9999979717383591,-2.028263697788317e-06
6,31458.9405,2,0.154059,4.846534,0.000154059,0,0,0,none,10.356470285319952,1.7658490070264645,0.1432852932954565,0.00015404713413093982,1.0000002239560772,2.2395605216063755e-07
1,468.946,0,1872.78288,878.234097,1.8727828802,1,0,0,none,6.152617794486305,6.779051184184548,7.535714596961314,1.0552812046387965,1.0000000643967524,6.439675030154697e-08
7,24099.8602,2,0.163034,3.929091,0.0001630337,0,1,0,none,10.090002811787826,1.5951545897155275,0.15103210784694798,0.00016302041145063346,0.9999985727134353,-1.4272875832891297e-06
4,13845.9662,1,0.442764,6.130498,0.0004427642,2,0,0,none,9.535821440689793,1.9643810777094057,0.3665607182527264,0.00044266620885517944,1.0000004275875012,4.275874097683697e-07
1,214.0937,0,2407.004764,515.324516,2.407004764,2,0,0,none,5.371073747141833,6.246735474779191,7.78655378483207,1.2258335369754743,0.9999999226846725,-7.731533046240059e-08
6,12907.4005,2,0.246231,3.178199,0.0002462307,2,4,0,none,9.465633579960427,1.4298802924452696,0.22012379644048197,0.0002462003901965561,0.9999990143435284,-9.856569573123463e-07
5,16.2688,0,356.908476,5.80648,0.3569084765,1,4,0,none,2.8489014050889447,1.917875099598337,5.880277300084455,0.3052089331102402,1.0000012719514395,1.2719506305780997e-06
1,266.5497,0,3649.425597,972.753218,3.6494255968,1,4,0,none,5.589305343470944,6.881157901929176,8.20259904169687,1.5367436843992137,0.9999999177049608,-8.229504261386807e-08
3,7996.5998,3,1.281117,10.244579,0.0012811169,1,4,0,none,8.986896750645467,2.419886145848711,0.8246652352792107,0.0012802969699537154,0.9999999076510111,-9.2348993164594e-08
3,6343.2782,3,0.597505,3.790141,0.0005975052,1,4,0,none,8.75530861481221,1.5665598473152622,0.4684430371551085,0.0005973267648417385,1.0000001474903133,1.4749030241916642e-07
5,22.1575,0,269.013093,5.960653,0.2690130933,1,1,0,none,3.1423187021460453,1.9402732917844152,5.598470450415239,0.23823950648832104,0.9999992268894132,-7.731108856215742e-07
6,39305.7805,2,0.126886,4.987369,0.0001268864,1,4,0,none,10.579152314782068,1.7896520835832816,0.11945807643639823,0.00012687835060164643,1.0000031550556308,3.155050653577141e-06
1,168.5498,0,6602.506118,1112.85078,6.6025061183,1,4,0,none,5.133146688977911,7.015578461784463,8.795356016961811,2.0284779453438038,0.9999997253111576,-2.74688880176842e-07
1,422.1123,0,4446.599694,1876.964401,4.4465996935,1,2,0,none,6.047637628445038,7.537943703784498,8.40011983502794,1.6949915045131179,0.9999999877388531,-1.2261146950748527e-08
7,113496.2255,2,0.149673,16.987311,0.0001496729,2,2,0,none,11.639533670670891,2.88966656486155,0.13947755411456347,0.00014966170012903365,0.9999994372649019,-5.627352564107058e-07
4,6458.4844,1,0.46338,2.992734,0.0004633802,1,2,0,none,8.773304779349836,1.384476209283088,0.38074882857106623,0.0004632728725494543,1.0000005007557473,5.007556219343362e-07
3,3953.073921403782,7,1.692828,6.691874220222122,0.001692828,1,0,1,unit_error_km_vs_tonne_km,8.282501698903248,2.0401644755676323,0.990591942498978,0.0016913967816578805,0.9999999999850565,-1.4943490889263798e-11
1,118.9851,0,2972.265978,353.655339,2.9722659782,0,3,0,none,4.787367568406061,5.871146441813647,7.997416283510345,1.3793367072340361,0.9999999275593406,-7.244066198378715e-08
6,23519.1559,2,0.094746,2.228348,9.47461e-05,2,2,0,none,10.065613030391956,1.1719705512884284,0.09052237289045759,9.474161187175359e-05,1.0000009222080641,9.222076389021924e-07
7,29910.8791,2,0.147939,4.424999,0.0001479395,0,4,0,none,10.30601097479267,1.6910177150947088,0.1379681605971116,0.0001479285580313228,1.0000030410777547,3.0410731306609247e-06
1,62.5001,0,6096.761849,381.048051,6.0967618491,2,1,0,none,4.151041480700555,5.945546388654048,8.71567707283346,1.9596386024207024,0.9999995427382325,-4.5726187199450595e-07
3,2643.3967,3,1.251044,3.307007,0.0012510444,0,3,0,none,7.880198227538511,1.4602432313318554,0.8113941086016163,0.001250262496017738,1.0000004290120368,4.290119447588332e-07
7,34295.3341,2,0.15646,5.365839,0.0001564598,1,0,0,none,10.442793749891198,1.8509460379337421,0.14536361497490954,0.0001564475614420369,0.9999983276853828,-1.6723160155489242e-06
4,9532.079,1,0.924732,8.814618,0.000924732,1,4,0,none,9.162523029462283,2.2838729069506436,0.6547867372684145,0.0009243046987698789,0.9999999457800695,-5.421993201522996e-08
7,48377.1003,2,0.090813,4.393246,9.08125e-05,0,2,0,none,10.786802517167366,1.6851474300004754,0.08692328977673182,9.080837679454572e-05,0.9999946259515127,-5.374062927578006e-06
1,330.1251,0,806.495015,266.244285,0.8064950155,0,2,0,none,5.802496249592943,5.588163165205034,6.693936881703143,0.5913885123988727,1.0000001409364667,1.4093645678776737e-07
1,79.4185,0,848.200551,67.362781,0.8482005515,0,2,0,none,4.387244249218578,4.224828539105109,6.744295378674863,0.6142124908702001,0.9999994884463593,-5.115537715132901e-07
1,84.8104,0,3629.331686,307.804917,3.629331686,2,1,0,none,4.452140211269533,5.7327097409513135,8.197079296638305,1.532412513403047,0.9999994963616636,-5.036384631946241e-07
7,13946.2327,2,0.095888,1.337273,9.58877e-05,0,3,0,none,9.543036394811176,0.8489848651655351,0.09156499352307049,9.588310306835146e-05,0.9999974865048858,-2.5134982729878008e-06
6,6321.9384,2,0.249199,1.575418,0.0002491986,0,2,0,none,8.75193931580018,0.9460118510386823,0.22250254591413815,0.00024916755518632135,0.9999982687535128,-1.7312479857777543e-06
3,15392.228,3,1.284622,19.773196,0.0012846221,1,3,0,none,9.641682951427878,3.033663501832735,0.8262005839658204,0.0012837976790008542,1.000000064839497,6.483949500270488e-08
4,13813.2892,1,1.142912,15.787377,0.0011429122,1,2,0,none,9.533458784712824,2.820627234942395,0.7621656517192223,0.0011422595730677355,1.0000001908961937,1.9089617552067617e-07
4,5325.4813,1,0.29306,1.560685,0.0002930598,0,4,0,none,8.580446130296943,0.9402748008238293,0.25701150242539844,0.00029301686636468887,0.9999996476689363,-3.5233112572633307e-07
3,2218.4367,3,0.445491,0.988294,0.0004454911,2,3,0,none,7.705008703930466,0.6872769846240736,0.36844905623557944,0.00044539189830113287,1.0000004209076196,4.209075310654945e-07
7,70652.8766,2,0.151737,10.72065,0.0001517369,2,4,0,none,11.165548257095665,2.461352243361829,0.14127123759849347,0.00015172538912099122,0.9999994835433167,-5.164568166720406e-07
1,100.4941,0,1937.303358,194.687641,1.9373033582,1,2,0,none,4.620000668713522,5.276519719622934,7.5695683116766865,1.0774919353402073,1.0000004294609957,4.294609034362044e-07
6,2939.6563,2,0.204826,0.602118,0.0002048261,0,1,0,none,7.986388066712847,0.47132650386114605,0.1863351581759253,0.00020480512599834583,0.9999999312364068,-6.876359551710336e-08
4,14042.7704,1,0.488677,6.862379,0.000488677,1,2,0,none,9.549934188536055,2.062089232400985,0.397887806060293,0.0004885576362801219,1.000000012989548,1.2989548019439193e-08
3,9021.9134,3,0.524757,4.734314,0.0005247572,1,0,0,none,9.107522554253663,1.7464681270361389,0.4218350531004341,0.000524619563089059,1.000000378060449,3.78060377481893e-07
3,3462.1751,3,0.895968,3.101996,0.0008959675,2,3,0,none,8.149941106219734,1.4114736845156326,0.6397295260532703,0.0008955663607067703,0.999999322985788,-6.77014441199154e-07
5,35.536,0,213.021669,7.569928,0.2130216694,1,0,0,none,3.5982980758826977,2.148259331174163,5.3660772669050525,0.19311449410572834,0.9999986750639225,-1.3249369552466263e-06
4,11846.05,1,0.870151,10.307847,0.0008701505,0,1,0,none,9.37983417042361,2.425496909495734,0.626019176269599,0.0008697721385253842,0.9999994903254461,-5.096746837787319e-07
7,51780.2582,2,0.042039,2.176797,4.20391e-05,2,2,0,none,10.85478355196744,1.1558734564879465,0.04117937065379683,4.2038216381799854e-05,1.0000030896087138,3.0896039409265697e-06
6,3164.734,2,0.216819,0.686173,0.0002168187,0,2,0,none,8.060140219223339,0.5224614640428107,0.19624007656819065,0.00021679519822268698,0.9999978704453714,-2.1295568961428524e-06
7,3834843.75,2,0.136195,522.2860000000001,0.0001361949,0,1,1,magnitude_spike,15.159639509565102,6.260128159723898,0.1276849604975154,0.00013618562631661637,0.99999895740881,-1.042591733546587e-06
7,57379.0961,2,0.10125,5.809618,0.0001012497,1,2,0,none,10.957452764333535,1.918336024608653,0.09644589826825223,0.00010124457459508585,0.9999973354214079,-2.6645821421000703e-06
5,46.5576,0,386.45218,17.992282,0.3864521802,2,0,0,none,3.8619416079757114,2.944032686114279,5.959592434726586,0.32674809590084214,0.9999997768116851,-2.2318833984713008e-07
4,38738.0896,1,0.340619,13.194912,0.0003406186,0,3,0,none,10.56460443642672,2.6528835905397443,0.293131447599754,0.00034056060265427637,0.999998685740412,-1.3142604516876504e-06
7,19842.1735,2,0.167347,3.320533,0.0001673472,1,1,0,none,9.89561532268458,1.4633787742750082,0.15473365272267667,0.0001673331990193209,1.0000014429016104,1.442900569434076e-06
4,23044.3412,1,0.023148,0.533425,2.31478e-05,2,2,0,none,10.045218910859713,0.42750379564872637,0.022884149037197238,2.3147532093811863e-05,0.999989857725588,-1.014232584519679e-05
5,13.7718,0,197.519956,2.720204,0.197519956,1,1,0,none,2.692719957770582,1.3137785054911455,5.290889629079079,0.1802527148822412,0.9999995110145601,-4.889855594704637e-07
4,22849.4172,1,0.480615,10.981783,0.0004806154,1,3,0,none,10.036724654361361,2.483387412998654,0.3924575420035041,0.00048049994141127734,1.0000009426822365,9.426817921686772e-07
3,1542.5272,3,1.057416,1.631093,0.001057416,1,3,0,none,7.341825466073953,0.9673993492099485,0.7214508264902304,0.001056857329498206,1.0000000356722776,3.5672276940026205e-08
6,9040.7778,2,0.168273,1.521317,0.0001682728,1,2,0,none,9.109611093343354,0.9247813840531789,0.15552658997147442,0.00016825864372044567,0.9999988149496367,-1.1850510654564937e-06
4,49038.9062,1,0.190573,9.345487,0.0001905729,0,1,0,none,10.800389657883956,2.3365503859715404,0.17443470383848578,0.00019055474329164054,0.9999995215497641,-4.784503503319118e-07
7,47991.2022,2,0.141868,6.808426,0.0001418682,1,2,0,none,10.778793822526254,2.0552034070487095,0.1326655178631447,0.0001418581376585873,1.0000014873049161,1.4873038100777356e-06
7,92901.1054,2,0.183571,17.053913,0.0001835706,1,1,0,none,11.439301587623705,2.893362447987649,0.16853613972296633,0.00018355375297912142,0.9999978996369828,-2.1003652229422446e-06
4,8973.2982,1,0.290393,2.605782,0.0002903929,0,1,0,none,9.10212001531302,1.2825386681561008,0.2549468231396289,0.00029035074414279175,0.9999996222660882,-3.777339831575303e-07
4,8455.155,1,0.890206,7.526827,0.0008902057,0,0,0,none,9.042649857561832,2.1432173110587307,0.636685817841054,0.0008898097019015941,0.999999639684953,-3.6031511193453583e-07
6,16168.0044,2,0.190952,3.08732,0.0001909524,0,3,0,none,9.69085137986545,1.4078894985564803,0.17475298729400235,0.0001909341709110224,1.0000023398054307,2.339802693399515e-06
4,17496.1795,1,0.153438,2.684586,0.0001534384,1,1,0,none,9.769794975493523,1.3041581719757247,0.1427470477289466,0.0001534266295327151,1.0000026856276398,2.685624033539814e-06
4,69679.5735,1,1.108741,77.256623,0.0011087413,1,4,0,none,11.151676841974718,4.359993464816222,0.7460910869376944,0.0011081271003152864,1.0000002976824829,2.9768243857855326e-07
1,263.5769,0,3682.246297,970.554919,3.6822462965,1,1,0,none,5.578131946282548,6.8788977973278085,8.211549788224845,1.5437779726616314,0.9999998506011201,-1.4939889109394008e-07
1,78.723,0,4343.428765,341.927546,4.3434287654,2,3,0,none,4.378558126347527,5.837519188700838,8.37664955955144,1.6758675378188166,0.9999994248282007,-5.751719647110302e-07
4,61323.2075,1,1.023553,62.767532,0.0010235527,2,2,0,none,11.0239299460917,4.155244157994438,0.7048548772319387,0.0010230292271061062,0.9999996653311067,-3.3466894926647997e-07
6,7840.1259,2,0.097148,0.761652,9.71479e-05,0,4,0,none,8.967137712727446,0.5662520051700495,0.0927140855932812,9.714318144835858e-05,0.9999992765294368,-7.234708249402497e-07
1,467.48,0,6179.592212,2888.835813,6.1795922124,2,1,0,none,6.149493411332892,7.968954967381882,8.729169373045071,1.9712425865168774,1.0000000158313396,1.58313394472983e-08
3,17.8160972,3,1.417576,0.025255668000000002,0.0014175758,1,1,1,magnitude_underflow,2.9347127375192,0.024942013682455428,0.8827653852865336,0.0014165719879667435,0.9999998454055304,-1.5459448150884793e-07
5,16.2983,0,73.208452,1.193171,0.0732084519,1,4,0,none,2.85060823077937,0.7853484417720265,4.306878052042066,0.07065271495762782,0.9999980611939825,-1.9388078969964362e-06
3,11432.6627,3,0.546011,6.242361,0.0005460111,1,2,0,none,9.344317151651166,1.9799472582093312,0.43567806527575215,0.0005458620901775492,1.0000002253010705,2.2530104508641675e-07
1,171.2319,0,6341.303865,1085.833768,6.3413038648,0,0,0,none,5.148841824546661,6.991023948103726,8.754997367069386,1.9935164651067483,1.0000002382672888,2.3826726040230628e-07
3,4156.9437,3,2.307179,9.590814,0.0023071793,1,0,0,none,8.332775928162748,2.3599870216263046,1.1960955601429135,0.0023045218485319248,1.0000000824828599,8.248285647384358e-08
3,20585.3731,3,16.973750714848112,349.4109913715401,0.0169737507,1,2,1,ef_unit_mismatch,9.932384635890012,5.859106726639732,2.8889123999315975,0.016831306212185055,0.9999999999997138,-2.862154957484063e-13
5,5.9601,0,26.099983,0.155559,0.0260999827,2,3,0,none,1.940193842059204,0.14458420957589588,3.2995331005791853,0.025765191026071096,1.0000031577938349,3.157788849042132e-06
5,27.2171,0,439.13947,11.952085,0.4391394704,1,3,0,none,3.339928177146921,2.56125677904682,6.0870916539583515,0.3640453449598374,0.9999985049461845,-1.495054933119685e-06
1,99.8425,0,5441.152342,543.258393,5.4411523419,0,2,0,none,4.613559893761715,6.299424121217616,8.601929912703671,1.8627074591869304,1.0000002582450689,2.582450355395805e-07
7,92143.3642,2,0.185154,17.060727,0.0001851542,2,4,0,none,11.431111802247758,2.893739801885174,0.1698727239492176,0.00018513706107664096,1.0000008525325796,8.52532216236991e-07
5,17.2913,0,260.587477,4.505908,0.2605874767,2,2,0,none,2.906425536968224,1.7058216975361393,5.566768747642093,0.231577863651207,1.0000026096583834,2.609654978237597e-06
3,4306.8359,3,0.69003,2.971848,0.0006900305,1,3,0,none,8.368190945628758,1.3792314775755665,0.5247462802567164,0.00068979253841541,1.000000680998617,6.809983851736106e-07
1,232.851,0,6549.608861,1525.082803,6.5496088614,1,1,0,none,5.454684160408209,7.330459471840192,8.78731328018703,2.0214957554818476,0.999999888600939,-1.1139906718066785e-07
3,15975.75,3,1.498753,23.943707,0.0014987532,0,4,0,none,9.678889819411877,3.2166215659346937,0.9157918074320521,0.0014976311903598643,1.0000001570412882,1.5704127586473213e-07
4,34580.2482,1,0.699767,24.198121,0.0006997671,0,0,0,none,10.45106685459509,3.2267694282453188,0.5304911828452221,0.0006995223771622175,1.0000001842180812,1.8421806426577362e-07
7,34054.3685,2,0.069237,2.357832,6.92373e-05,1,4,0,none,10.435742964348044,1.2112955276241872,0.06694530999625997,6.923490320877528e-05,1.0000041089039877,4.108895546197814e-06
4,36789.1507,1,1.145601,42.145693,0.0011456011,2,0,0,none,10.51298544431223,3.7645825979473964,0.7634196996152653,0.0011449453997926465,1.000000122641949,1.226419415202461e-07
6,5615.1808,2,0.0771,0.432933,7.71004e-05,1,1,0,none,8.633407138919633,0.3597233926936668,0.07427224437458747,7.70974279169248e-05,1.0000059136982868,5.9136808009965195e-06
6,19042.9229,2,0.13999,2.665816,0.0001399898,1,0,0,none,9.854503321786995,1.2990509572140976,0.13101949043810593,0.00013998000234231875,0.9999989583421708,-1.0416583717408415e-06
3,8577.1925,3,1.623671,13.926539,0.001623671,0,1,0,none,9.056978505953495,2.7031407695405094,0.9645744821234148,0.0016223542713386244,1.0000000198349717,1.9834971468420545e-08
4,12524.0247,1,1.070766,13.410294,0.0010707655,2,2,0,none,9.435483898007009,2.667942812301568,0.7279185871354672,0.0010701926395183632,0.9999995651088883,-4.3489120624321543e-07
7,5030.0415,2,0.161305,0.81137,0.0001613049,0,3,0,none,8.523382299314383,0.5940834650461411,0.14954437277998256,0.00016129189176346072,0.9999989594677872,-1.0405327541910826e-06
3,6510.2367,3,0.678536,4.417431,0.0006785361,1,0,0,none,8.78128468643877,1.6896217178451904,0.5179219849291331,0.0006783059984627481,1.0000002332643203,2.33264293097899e-07
4,4805.730877330557,7,0.175003,0.8410173207254794,0.000175003,1,4,1,unit_error_km_vs_tonne_km,8.477772480749541,0.6103183105312234,0.16127070078435224,0.00017498768876131123,0.9999999998810963,-1.189036646990962e-10
4,20707.6321,1,0.612593,12.685342,0.0006125926,1,2,0,none,9.938305901990931,2.6163253330462872,0.4778434424432898,0.0006124050417471688,0.9999993322111739,-6.677890490963392e-07
6,6214.2527,2,0.174331,1.083335,0.0001743306,0,0,0,none,8.734761662812517,0.7339699750798804,0.16069862374607058,0.00017431540618675722,0.9999982576576854,-1.742343832528005e-06
1,287.8498,0,3707.641528,1067.243695,3.7076415283,1,4,0,none,5.665906829826135,6.97377117233026,8.218420923587153,1.549187045526347,0.9999998338649682,-1.6613504564313277e-07
7,120296.8717,2,0.150412,18.094111,0.0001504121,1,2,0,none,11.69772621020195,2.9493799629034503,0.14012013908462215,0.0001504007892342566,1.0000009911389058,9.911384146591783e-07
5,15.1378,0,456.74484,6.914094,0.4567448401,1,0,0,none,2.7811643462400886,2.0686452205778085,6.126311910962412,0.37620438497196235,0.9999973909806642,-2.6090227392943583e-06
6,5272.5842,2,0.152832,0.805818,0.0001528317,1,2,0,none,8.570465524214784,0.5910136747228342,0.14222152381895617,0.00015282002242552478,0.9999980286475751,-1.9713543679743213e-06
6,3407.9392,2,0.110951,0.378115,0.0001109511,1,0,0,none,8.134156436836584,0.32071662339091944,0.10521640527442379,0.00011094494538194128,1.0000019510525615,1.951050658210162e-06
7,88746.918,2,0.041303,3.665555,4.13035e-05,1,0,0,none,11.393555247907562,1.540206798283905,0.04047281356368007,4.1302647033930786e-05,1.000011197814689,1.1197751993997911e-05
4,22032.1627,1,0.179919,3.964014,0.0001799194,1,1,0,none,10.000303992814903,1.6022146876445884,0.16544579205366494,0.00017990321644587964,1.0000023509252511,2.350922487717344e-06
1,676.3365,0,5749.113586,3888.33543,5.7491135864,0,2,0,none,6.518168195216184,8.265993581400604,8.656974887683242,1.909411175727809,1.0000000177819566,1.7781956415771174e-08
1,161.748,0,6276.103701,1015.147132,6.2761037009,0,1,0,none,5.092202992226689,6.923773432614383,8.744663958971252,1.9845955130144535,0.9999999119049473,-8.809505657750407e-08
1,130.1273,0,2886.27367,375.58312,2.8862736696,0,0,0,none,4.876168607077404,5.931138793126106,7.968067969073983,1.3574507729737584,1.0000003202000867,3.202000354035179e-07
4,17706.5081,1,0.791845,14.020818,0.0007918455,2,1,0,none,9.781744015060964,2.709437105572099,0.5832458152760699,0.0007915321557546413,1.0000005772459333,5.772457666689802e-07
6,17812.6338,2,0.092596,1.649373,9.25957e-05,1,0,0,none,9.787719386915132,0.9743230082294572,0.08855651598064991,9.259141328278977e-05,0.9999965808670822,-3.4191387630406674e-06
3,1988.7975,3,0.845176,1.680885,0.0008451764,1,2,0,none,7.59578815374679,0.9861469638914571,0.6125746658968015,0.0008448194395419853,1.000000644922585,6.4492237692898e-07
1,147.8547,0,4348.626205,642.964904,4.3486262053,1,2,0,none,5.00297066237478,6.467644227724934,8.377845190505488,1.6768397438771696,1.0000001260527538,1.2605274584586992e-07
7,75400.9815,2,0.162507,12.253192,0.0001625071,0,0,0,none,11.230588833491586,2.5842384290794995,0.1505788799666215,0.0001624938971515765,1.0000003835148672,3.835147936553133e-07
6,20132.8149,2,0.04848,0.97603,4.84796e-05,2,2,0,none,9.910156013842917,0.6810897813966627,0.047341496309049685,4.847842490217062e-05,0.9999909158822411,-9.084159019753882e-06
4,69838.9394,1,0.395441,27.617162,0.0003954407,1,4,0,none,11.153961322815512,3.354006607785909,0.333210494347333,0.0003953625339324092,0.9999993469508699,-6.530493433426742e-07
5,77.3418,0,99.924197,7.728318,0.0999241968,1,3,0,none,4.361081304741658,2.1665726823308455,4.614369710304082,0.09524126542978391,1.0000000957990431,9.57990385539911e-08
7,71895.3338,2,0.054786,3.938872,5.47862e-05,0,3,0,none,11.182980552144834,1.597136965045294,0.053337902750588216,5.4784699290956625e-05,1.00000361585365,3.6158471128688525e-06
6,15654.3003,2,0.183621,2.874453,0.0001836207,1,2,0,none,9.658564815946376,1.3544044915507951,0.16857838386708934,0.0001836038437826678,0.9999981647024258,-1.8352992584092604e-06
4,17957.2254,1,1.032497,18.540779,0.0010324969,1,3,0,none,9.79580352851106,2.9725035127595825,0.7092650864239791,0.0010319642416895855,0.9999998730407444,-1.2695926361238771e-07
1,199.0619,0,2621.349891,521.810788,2.6213498906,0,4,0,none,5.298626818662791,6.259219616579248,7.871826099738059,1.2868468542843174,0.9999998047810905,-1.9521892853747806e-07
7,42002.254,2,0.069496,2.918992,6.94961e-05,1,1,0,none,10.645502370454857,1.365834477878335,0.06718750946787806,6.949368525791852e-05,1.0000011496845,1.149683839159104e-06
5,21.574,0,85.711104,1.849132,0.0857111044,1,2,0,none,3.1167988015334345,1.047014386488807,4.462581949403507,0.08223516807478444,1.0000003473003671,3.473003068229502e-07
3,10642.1793,3,0.89695,9.545502,0.00089695,1,2,0,none,9.272674524652874,2.355699418297869,0.6402473331990834,0.000896547980724916,0.9999999242329063,-7.57670965804815e-08
3,15274.1996,3,1.669546,25.500981,0.0016695461,1,0,0,none,9.633985851057531,3.2771817511749197,0.9819084205009678,0.0016681539571923296,1.0000000844876746,8.448767106512043e-08
6,10120.645,2,0.113723,1.150952,0.0001137232,2,2,0,none,9.222431479038848,0.7659105348343737,0.10770845708478728,0.0001137167340071085,1.0000016408747703,1.6408734240476534e-06
7,87164.6239,2,0.190205,16.579188,0.0001902055,0,3,0,none,11.37556531084114,2.866715702339326,0.1741255611944167,0.00019018741322731763,1.0000024555545461,2.4555515312744165e-06
4,34341.3304,1,1.125233,38.641996,0.0011252329,0,2,0,none,10.444133994699868,3.679889061372716,0.7538814434244042,0.0011246002999641559,0.999999942288616,-5.771138567031229e-08
7,58523.0144,2,0.136218,7.971866,0.0001362176,1,2,0,none,10.977192451550923,2.194093681191992,0.12770520329669036,0.00013620832322515554,0.9999972433582525,-2.7566455470804924e-06
7,30775.0771,2,0.180713,5.561466,0.0001807133,1,3,0,none,10.33449294962785,1.8812140535987993,0.1661184932878617,0.0001806969733185376,1.0000017067341418,1.706732685324062e-06
4,22422.9769,1,0.560448,12.566923,0.0005604485,1,3,0,none,10.017886062697821,2.607634697950838,0.4449729595204892,0.0005602915073941988,1.0000008309319215,8.309315762679022e-07
7,20134.4266,2,0.176948,3.562753,0.0001769483,0,0,0,none,9.910236060048945,1.517926169425996,0.162924647183223,0.00017693264649611026,1.0000018193500904,1.8193484353442377e-06
1,145.9063,0,5290.167914,771.868885,5.2901679141,2,4,0,none,4.9897949685774625,6.650109415830612,8.573794278178298,1.8389877657614386,1.0000000755172898,7.551728690342579e-08
7,45305.8093,2,0.032569,1.475583,3.25694e-05,1,0,0,none,10.721212615848145,0.9064759238373552,0.032049871707320696,3.256886962860771e-05,1.000012264325521,1.226425031470226e-05
5,11.1698,0,219.961527,2.456923,0.2199615269,0,4,0,none,2.49895747301066,1.2403788870437547,5.39798860039018,0.19881932292004742,0.999998671354266,-1.3286466166394675e-06
4,45241.5717,1,0.260827,11.80021,0.0002608267,1,2,0,none,10.71979377432616,2.5494615770409905,0.2317678548667996,0.00026079269062985623,0.9999988625727312,-1.1374279156867136e-06
1,218.9248,0,4455.305663,975.37695,4.4553056626,2,4,0,none,5.393285669737392,6.883848731111926,8.402075375080386,1.6965886511890949,1.0000000500204151,5.002041389221615e-08
6,6304.5108,2,0.8357135334197179,5.268764997150773,0.0008357135,0,4,1,ef_unit_mismatch,8.749179260184883,1.8355793650922694,0.6074332524755611,0.0008353644859099474,0.9999999999810202,-1.897981771765948e-11
1,137.4485,0,3410.052059,468.706571,3.4100520586,1,1,0,none,4.930498415322093,6.152108182715804,8.134776044395409,1.4838864940602818,1.0000000652187155,6.521871341247666e-08
7,48526.699,2,0.103419,5.018568,0.0001034187,2,1,0,none,10.789890027304445,1.7948493572701278,0.09841354121129268,0.00010341335265491896,0.9999970740780965,-2.925926184058305e-06
4,21599.5338,1,0.577633,12.476597,0.0005776327,0,2,0,none,9.98047330632986,2.600954625542566,0.45592562249735724,0.0005774659344483456,0.9999994784161094,-5.215840266585393e-07
4,8970.7428,1,0.255492,2.291953,0.000255492,2,1,0,none,9.101835228265307,1.1914810056776686,0.22752752763184036,0.00025545936747708206,0.9999999914668408,-8.533159215665524e-09
4,11277.1695,1,0.382705,4.315835,0.0003827055,2,2,0,none,9.330624233514696,1.6706901019945806,0.3240417255192984,0.0003826322869289026,1.0000013546417827,1.3546408652206724e-06
3,7970.8476,3,1.370224,10.921843,0.0013702236,0,4,0,none,8.983671564240773,2.478372263779636,0.8629844654487331,0.001369285700300113,0.9999996628809663,-3.3711909051334953e-07
